country,country_code,year,inflation
Ukraine,UKR,2019,7.88671745611133
Ukraine,UKR,2020,2.73249209419427
Ukraine,UKR,2021,9.36313917695223
Ukraine,UKR,2022,20.1836366617478
Ukraine,UKR,2023,12.8490222828559
Ukraine,UKR,2024,6.50198464669254
Ukraine,UKR,2025,12.7303341026903
United Arab Emirates,ARE,2016,1.61748808904198
United Arab Emirates,ARE,2017,1.96682557818842
United Arab Emirates,ARE,2018,3.06863379251997
United Arab Emirates,ARE,2019,-1.93108114782173
United Arab Emirates,ARE,2020,-2.07940317940944
United Arab Emirates,ARE,2021,0.179935336174431
United Arab Emirates,ARE,2022,5.29122604376849
United Arab Emirates,ARE,2023,1.62670837213248
United Arab Emirates,ARE,2024,1.66336510224894
United Arab Emirates,ARE,2025,1.250865245598
United Kingdom,GBR,2016,1.0084173681141
United Kingdom,GBR,2017,2.55775577557747
United Kingdom,GBR,2018,2.29283990345938
United Kingdom,GBR,2019,1.73810460086513
United Kingdom,GBR,2020,0.989486703772491
United Kingdom,GBR,2021,2.51837109614213
United Kingdom,GBR,2022,7.92204883147902
United Kingdom,GBR,2023,6.79396706793963
United Kingdom,GBR,2024,3.2715729463592
United Kingdom,GBR,2025,3.88306881626
United States,USA,2016,1.26158320570536
United States,USA,2017,2.13011000365961
United States,USA,2018,2.44258329692817
United States,USA,2019,1.81221007526021
United States,USA,2020,1.23358439630629
United States,USA,2021,4.69785886363742
United States,USA,2022,8.00279982052121
United States,USA,2023,4.11633838374488
United States,USA,2024,2.94952520485207
Upper middle income,,2016,2.04528420858843
Upper middle income,,2017,3.31608762172158
Upper middle income,,2018,3.12170076631027
Upper middle income,,2019,1.93780995920407
Upper middle income,,2020,1.8903591682421
Upper middle income,,2021,3.92718022100332
Upper middle income,,2022,8.81109209279587
Upper middle income,,2023,5.0341072621757
Upper middle income,,2024,3.18188924237472
Upper middle income,,2025,3.20550474112603
Uruguay,URY,2016,9.6394134763508
Uruguay,URY,2017,6.2180938256186
Uruguay,URY,2018,7.60653360377047
Uruguay,URY,2019,7.88198870879619
Uruguay,URY,2020,9.75640636078194
Uruguay,URY,2021,7.74791402314762
Uruguay,URY,2022,9.10437983075437
Uruguay,URY,2023,5.86910359896119
Uruguay,URY,2024,4.84914366613156
Uruguay,URY,2025,4.65032720433324
Uzbekistan,UZB,2016,8.130886695236
Uzbekistan,UZB,2017,13.8757425441635
Uzbekistan,UZB,2018,17.5241796514055
Uzbekistan,UZB,2019,14.5257359560687
Uzbekistan,UZB,2020,12.8677297362606
Uzbekistan,UZB,2021,10.8492397508122
Uzbekistan,UZB,2022,11.4466436998836
Uzbekistan,UZB,2023,9.95659071258018
Uzbekistan,UZB,2024,9.62825465956682
Uzbekistan,UZB,2025,8.79638847052461
Vanuatu,VUT,2016,0.842069084035061
Vanuatu,VUT,2017,3.08452624403546
Vanuatu,VUT,2018,2.33096379566866
Vanuatu,VUT,2019,2.76252019386111
Vanuatu,VUT,2020,5.32935073101715
Vanuatu,VUT,2021,2.34328358208953
Vanuatu,VUT,2022,6.67930581887121
Vanuatu,VUT,2023,11.1825017088175
Vanuatu,VUT,2024,1.14348948727412
Vanuatu,VUT,2025,0.656455142231905
"Venezuela, RB",VEN,2016,254.948534781816
Viet Nam,VNM,2016,2.66824816969082
Viet Nam,VNM,2017,3.52025688811618
Viet Nam,VNM,2018,3.53962805942641
Viet Nam,VNM,2019,2.79582367452244
Viet Nam,VNM,2020,3.22093436652515
Viet Nam,VNM,2021,1.83471554810462
Viet Nam,VNM,2022,3.15650749963112
Viet Nam,VNM,2023,3.25289282667662
Viet Nam,VNM,2024,3.62109273885844
Viet Nam,VNM,2025,3.3099931421974
West Bank and Gaza,PSE,2016,-0.219106604907316
West Bank and Gaza,PSE,2017,0.212570934228881
West Bank and Gaza,PSE,2018,-0.195107773730735
West Bank and Gaza,PSE,2019,1.58018333639455
West Bank and Gaza,PSE,2020,-0.735332001092191
West Bank and Gaza,PSE,2021,1.23748102831369
West Bank and Gaza,PSE,2022,3.74122391852077
West Bank and Gaza,PSE,2023,5.87110177678988
West Bank and Gaza,PSE,2024,53.6691458303782
West Bank and Gaza,PSE,2025,9.80840118100493
World,WLD,2016,1.59691227583204
World,WLD,2017,2.22314331448899
World,WLD,2018,2.44258329692817
World,WLD,2019,2.20607305781525
World,WLD,2020,1.90509722047501
World,WLD,2021,3.47540320289875
World,WLD,2022,8.08169507021982
World,WLD,2023,5.79944107391962
World,WLD,2024,3.01447576977999
World,WLD,2025,3.0414132155654
Zambia,ZMB,2016,17.8697300795268
Zambia,ZMB,2017,6.57731154205644
Zambia,ZMB,2018,7.4945719272852
Zambia,ZMB,2019,9.15031644316296
Zambia,ZMB,2020,15.7330604721369
Zambia,ZMB,2021,22.0207676245777
Zambia,ZMB,2022,10.9932039209136
Zambia,ZMB,2023,10.884531691282
Zambia,ZMB,2024,14.9856262747939
Zambia,ZMB,2025,13.9099095827735
Zimbabwe,ZWE,2016,-1.54366960054161
Zimbabwe,ZWE,2017,0.893962316050027
Zimbabwe,ZWE,2018,10.6188658669575
Zimbabwe,ZWE,2019,255.304990757856
Zimbabwe,ZWE,2020,557.201817362051
Zimbabwe,ZWE,2021,98.5461050920624
Zimbabwe,ZWE,2022,104.705170628667
